order_id,order_date,product_name,product_category,quantity,unit_price,total_amount,customer_region,customer_country,customer_state,customer_location,sales_channel,customer_type,shipping_method,order_status,profit_margin
4324,2024-10-21,儿童背包,童装,12,28.49,341.88,欧洲,德国,黑森州,德国 - 黑森州,Amazon,VIP客户,经济配送,已取消,0.25
4325,2024-12-09,儿童背包,童装,19,49.43,939.18,亚洲,泰国,春武里府,泰国 - 春武里府,eBay,VIP客户,标准配送,已完成,0.34
4326,2023-08-22,儿童背包,童装,3,12.53,37.59,南美,阿根廷,科尔多瓦省,阿根廷 - 科尔多瓦省,AliExpress,新客户,快速配送,已发货,0.26
4327,2025-02-06,儿童背包,童装,12,24.23,290.74,北美,加拿大,马尼托巴省,加拿大 - 马尼托巴省,Amazon,VIP客户,标准配送,处理中,0.24
4328,2024-01-29,儿童背包,童装,10,29.58,295.76,南美,智利,比奥比奥大区,智利 - 比奥比奥大区,Shopify,新客户,标准配送,已发货,0.33
4329,2024-04-01,儿童背包,童装,2,45.32,90.63,北美,加拿大,不列颠哥伦比亚省,加拿大 - 不列颠哥伦比亚省,eBay,新客户,快速配送,已发货,0.41
4330,2024-08-04,儿童背包,童装,46,50.99,2345.74,亚洲,泰国,曼谷,泰国 - 曼谷,Wish,老客户,标准配送,已发货,0.37
4331,2023-11-23,儿童背包,童装,20,29.34,586.87,北美,美国,乔治亚州,美国 - 乔治亚州,Wish,老客户,经济配送,处理中,0.34
4332,2024-12-21,儿童背包,童装,28,18.29,512.15,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,eBay,老客户,快速配送,已发货,0.16
4333,2024-11-15,儿童背包,童装,15,21.44,321.57,欧洲,西班牙,加泰罗尼亚自治区,西班牙 - 加泰罗尼亚自治区,Shopify,老客户,快速配送,已完成,0.32
4334,2025-05-27,儿童背包,童装,19,54.82,1041.54,亚洲,泰国,清迈府,泰国 - 清迈府,独立站,新客户,标准配送,处理中,0.23
4335,2024-07-30,儿童背包,童装,22,13.99,307.87,欧洲,英国,北爱尔兰,英国 - 北爱尔兰,eBay,VIP客户,经济配送,已完成,0.36
4336,2023-08-10,儿童背包,童装,26,42.56,1106.53,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,Shopify,老客户,标准配送,已取消,0.31
4337,2024-07-11,儿童背包,童装,10,28.59,285.9,欧洲,德国,巴登-符腾堡州,德国 - 巴登-符腾堡州,Wish,老客户,经济配送,已完成,0.37
4338,2024-10-01,儿童背包,童装,16,17.21,275.29,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,独立站,新客户,经济配送,已取消,0.2
4339,2025-05-06,儿童背包,童装,11,35.81,393.86,欧洲,西班牙,巴伦西亚自治区,西班牙 - 巴伦西亚自治区,AliExpress,新客户,经济配送,处理中,0.15
4340,2024-06-25,儿童背包,童装,23,25.56,587.95,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,独立站,新客户,经济配送,已取消,0.25
4341,2025-04-25,儿童背包,童装,16,18.1,289.65,欧洲,西班牙,加泰罗尼亚自治区,西班牙 - 加泰罗尼亚自治区,Wish,老客户,标准配送,已取消,0.37
4342,2023-08-17,儿童背包,童装,17,20.16,342.8,北美,美国,俄亥俄州,美国 - 俄亥俄州,Wish,老客户,快速配送,已发货,0.17
4343,2023-12-02,儿童背包,童装,20,28.69,573.79,亚洲,韩国,大田广域市,韩国 - 大田广域市,Shopify,新客户,标准配送,已取消,0.41
4344,2025-01-07,儿童背包,童装,11,21.65,238.14,亚洲,泰国,春武里府,泰国 - 春武里府,Amazon,老客户,经济配送,已发货,0.24
4345,2024-03-08,儿童背包,童装,16,16.45,263.16,欧洲,英国,英格兰,英国 - 英格兰,Shopify,VIP客户,标准配送,已完成,0.4
4346,2025-01-15,儿童背包,童装,12,34.82,417.84,欧洲,德国,下萨克森州,德国 - 下萨克森州,Wish,老客户,经济配送,已发货,0.44
4347,2024-10-01,儿童背包,童装,25,52.14,1303.41,亚洲,泰国,曼谷,泰国 - 曼谷,Shopify,老客户,标准配送,已发货,0.31
4348,2024-10-01,儿童背包,童装,11,40.67,447.35,欧洲,德国,下萨克森州,德国 - 下萨克森州,Shopify,老客户,快速配送,处理中,0.32
4349,2024-10-25,儿童背包,童装,8,43.61,348.84,亚洲,新加坡,新加坡,新加坡 - 新加坡,Amazon,新客户,快速配送,已取消,0.29
4350,2025-05-28,儿童背包,童装,5,27.21,136.07,亚洲,日本,神奈川县,日本 - 神奈川县,Amazon,新客户,快速配送,已完成,0.16
4351,2025-01-27,儿童背包,童装,11,46.65,513.2,亚洲,泰国,普吉府,泰国 - 普吉府,eBay,新客户,快速配送,已取消,0.3
4352,2024-07-26,儿童背包,童装,16,39.06,624.95,欧洲,德国,黑森州,德国 - 黑森州,Amazon,新客户,快速配送,已完成,0.15
4353,2024-05-12,儿童背包,童装,3,45.94,137.81,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,Amazon,老客户,快速配送,已完成,0.31
4354,2023-11-22,儿童背包,童装,14,44.96,629.45,南美,巴西,圣保罗州,巴西 - 圣保罗州,独立站,VIP客户,快速配送,已取消,0.44
4355,2023-10-23,儿童背包,童装,8,39.86,318.88,欧洲,德国,巴登-符腾堡州,德国 - 巴登-符腾堡州,Shopify,VIP客户,经济配送,处理中,0.16
4356,2023-09-04,儿童背包,童装,16,24.94,399.0,亚洲,泰国,春武里府,泰国 - 春武里府,eBay,VIP客户,快速配送,已完成,0.27
4357,2025-02-27,儿童背包,童装,20,41.32,826.32,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,独立站,VIP客户,快速配送,已发货,0.25
4358,2025-05-18,儿童背包,童装,15,48.65,729.73,亚洲,泰国,曼谷,泰国 - 曼谷,AliExpress,新客户,经济配送,已取消,0.21
4359,2024-03-02,儿童背包,童装,15,18.02,270.37,欧洲,英国,威尔士,英国 - 威尔士,独立站,老客户,经济配送,已完成,0.3
4360,2025-01-10,儿童背包,童装,24,21.5,516.0,北美,加拿大,安大略省,加拿大 - 安大略省,独立站,VIP客户,经济配送,已发货,0.23
4361,2025-05-16,儿童背包,童装,21,49.49,1039.39,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Shopify,VIP客户,标准配送,已完成,0.38
4362,2023-08-28,儿童背包,童装,14,37.44,524.2,亚洲,泰国,曼谷,泰国 - 曼谷,独立站,VIP客户,经济配送,已取消,0.3
4363,2024-01-09,儿童背包,童装,11,16.49,181.42,亚洲,日本,千叶县,日本 - 千叶县,Wish,老客户,标准配送,已取消,0.17
4364,2025-03-08,儿童背包,童装,23,21.06,484.44,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Wish,VIP客户,标准配送,已取消,0.44
4365,2025-01-20,儿童背包,童装,18,16.41,295.45,北美,美国,佛罗里达州,美国 - 佛罗里达州,AliExpress,VIP客户,快速配送,已取消,0.33
4366,2025-06-18,儿童背包,童装,6,35.63,213.78,亚洲,新加坡,新加坡,新加坡 - 新加坡,Amazon,老客户,快速配送,处理中,0.23
4367,2024-09-14,儿童背包,童装,31,21.96,680.77,北美,美国,宾夕法尼亚州,美国 - 宾夕法尼亚州,eBay,老客户,标准配送,已发货,0.28
4368,2025-03-22,儿童背包,童装,21,19.41,407.51,欧洲,英国,威尔士,英国 - 威尔士,Shopify,VIP客户,经济配送,处理中,0.3
4369,2024-07-30,儿童背包,童装,2,35.88,71.76,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Amazon,老客户,标准配送,已发货,0.18
4370,2024-07-02,儿童背包,童装,25,33.33,833.24,北美,加拿大,安大略省,加拿大 - 安大略省,独立站,新客户,快速配送,已完成,0.23
4371,2024-04-07,儿童背包,童装,16,29.95,479.17,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,独立站,新客户,快速配送,已发货,0.28
4372,2024-05-09,儿童背包,童装,12,41.33,496.01,欧洲,西班牙,加泰罗尼亚自治区,西班牙 - 加泰罗尼亚自治区,Wish,老客户,经济配送,处理中,0.37
4373,2024-08-04,儿童背包,童装,17,36.65,623.12,北美,美国,佛罗里达州,美国 - 佛罗里达州,AliExpress,老客户,经济配送,已完成,0.23
4374,2024-12-23,儿童背包,童装,16,47.63,762.0,欧洲,英国,英格兰,英国 - 英格兰,Wish,新客户,经济配送,已发货,0.28
4375,2025-03-23,儿童背包,童装,17,43.65,741.97,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,Shopify,VIP客户,快速配送,已完成,0.36
4376,2024-12-02,儿童背包,童装,10,40.38,403.76,欧洲,德国,巴登-符腾堡州,德国 - 巴登-符腾堡州,Shopify,老客户,快速配送,已完成,0.39
4377,2024-10-11,儿童背包,童装,23,17.33,398.61,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,独立站,新客户,快速配送,处理中,0.25
4378,2023-10-20,儿童背包,童装,18,20.49,368.83,亚洲,马来西亚,雪兰莪州,马来西亚 - 雪兰莪州,Amazon,新客户,经济配送,处理中,0.43
4379,2025-06-27,儿童背包,童装,12,26.82,321.85,北美,美国,宾夕法尼亚州,美国 - 宾夕法尼亚州,独立站,新客户,经济配送,处理中,0.38
4380,2024-11-27,儿童背包,童装,11,12.29,135.14,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Wish,老客户,经济配送,已发货,0.36
4381,2024-10-15,儿童背包,童装,6,32.24,193.47,北美,美国,俄亥俄州,美国 - 俄亥俄州,eBay,新客户,快速配送,已完成,0.36
4382,2024-01-28,儿童背包,童装,28,33.01,924.41,北美,美国,佛罗里达州,美国 - 佛罗里达州,eBay,老客户,快速配送,已发货,0.29
4383,2024-03-29,儿童背包,童装,5,49.77,248.86,欧洲,英国,北爱尔兰,英国 - 北爱尔兰,Shopify,VIP客户,快速配送,已取消,0.24
4384,2025-04-13,儿童背包,童装,15,46.12,691.8,欧洲,德国,黑森州,德国 - 黑森州,AliExpress,老客户,快速配送,已取消,0.34
4385,2024-11-03,儿童背包,童装,29,41.5,1203.44,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Wish,VIP客户,标准配送,已完成,0.21
4386,2024-12-05,儿童背包,童装,12,39.4,472.8,欧洲,意大利,拉齐奥大区,意大利 - 拉齐奥大区,AliExpress,老客户,快速配送,处理中,0.36
4387,2025-04-02,儿童背包,童装,1,51.12,51.12,南美,阿根廷,布宜诺斯艾利斯省,阿根廷 - 布宜诺斯艾利斯省,Shopify,VIP客户,快速配送,已取消,0.34
4388,2024-02-23,儿童背包,童装,25,20.03,500.73,北美,美国,纽约州,美国 - 纽约州,Shopify,新客户,经济配送,已发货,0.41
4389,2024-11-30,儿童背包,童装,19,26.69,507.04,北美,加拿大,安大略省,加拿大 - 安大略省,eBay,VIP客户,经济配送,已发货,0.21
4390,2023-11-05,儿童背包,童装,25,53.83,1345.76,北美,墨西哥,墨西哥城,墨西哥 - 墨西哥城,Wish,新客户,标准配送,已取消,0.27
4391,2025-01-27,儿童背包,童装,1,18.77,18.77,北美,加拿大,魁北克省,加拿大 - 魁北克省,Wish,新客户,标准配送,已发货,0.3
4392,2025-07-02,儿童背包,童装,24,51.32,1231.71,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,Amazon,新客户,快速配送,处理中,0.38
4393,2025-06-07,儿童背包,童装,10,35.4,354.0,亚洲,日本,神奈川县,日本 - 神奈川县,Shopify,新客户,快速配送,已完成,0.41
4394,2025-03-08,儿童背包,童装,3,28.24,84.71,北美,加拿大,安大略省,加拿大 - 安大略省,Wish,老客户,标准配送,已发货,0.36
4395,2024-07-19,儿童背包,童装,2,24.46,48.91,澳洲,澳大利亚,维多利亚州,澳大利亚 - 维多利亚州,Shopify,VIP客户,标准配送,已发货,0.24
4396,2024-12-11,儿童背包,童装,18,39.48,710.66,亚洲,韩国,釜山广域市,韩国 - 釜山广域市,独立站,新客户,经济配送,已发货,0.41
4397,2024-10-02,儿童背包,童装,21,16.27,341.67,北美,美国,宾夕法尼亚州,美国 - 宾夕法尼亚州,Amazon,老客户,标准配送,已完成,0.17
4398,2024-05-15,儿童背包,童装,2,15.33,30.66,北美,加拿大,马尼托巴省,加拿大 - 马尼托巴省,Wish,老客户,经济配送,已完成,0.27
4399,2025-07-19,儿童背包,童装,27,14.76,398.65,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,AliExpress,老客户,标准配送,已取消,0.31
4400,2024-09-24,儿童背包,童装,17,34.94,593.91,北美,加拿大,马尼托巴省,加拿大 - 马尼托巴省,Amazon,老客户,经济配送,已发货,0.18
4401,2023-09-04,儿童背包,童装,29,32.25,935.39,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,Wish,VIP客户,快速配送,已完成,0.43
4402,2024-02-11,儿童背包,童装,21,38.62,811.07,欧洲,西班牙,加泰罗尼亚自治区,西班牙 - 加泰罗尼亚自治区,Amazon,新客户,快速配送,已取消,0.2
4403,2023-09-02,儿童背包,童装,25,40.03,1000.87,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,独立站,VIP客户,快速配送,已取消,0.34
4404,2025-01-21,儿童背包,童装,17,38.49,654.33,欧洲,德国,北莱茵-威斯特法伦州,德国 - 北莱茵-威斯特法伦州,eBay,老客户,标准配送,已完成,0.42
4405,2024-01-18,儿童背包,童装,5,37.63,188.15,南美,巴西,里约热内卢州,巴西 - 里约热内卢州,eBay,VIP客户,快速配送,已发货,0.44
4406,2024-06-23,儿童背包,童装,10,24.76,247.59,亚洲,韩国,大田广域市,韩国 - 大田广域市,AliExpress,老客户,快速配送,处理中,0.24
4407,2025-05-10,儿童背包,童装,3,29.28,87.83,澳洲,新西兰,惠灵顿大区,新西兰 - 惠灵顿大区,Wish,老客户,快速配送,已完成,0.17
4408,2025-04-28,儿童背包,童装,19,19.47,369.91,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,eBay,老客户,快速配送,已发货,0.29
4409,2024-07-16,儿童背包,童装,12,54.06,648.68,欧洲,法国,法兰西岛大区,法国 - 法兰西岛大区,独立站,老客户,经济配送,已发货,0.31
4410,2024-07-27,儿童背包,童装,2,43.89,87.78,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Wish,VIP客户,标准配送,已发货,0.18
4411,2023-12-19,儿童背包,童装,4,39.1,156.39,北美,美国,佛罗里达州,美国 - 佛罗里达州,独立站,VIP客户,经济配送,已完成,0.23
4412,2024-02-23,儿童背包,童装,8,16.73,133.84,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Wish,老客户,快速配送,已完成,0.18
4413,2023-10-17,儿童背包,童装,10,29.45,294.45,亚洲,日本,埼玉县,日本 - 埼玉县,AliExpress,新客户,标准配送,处理中,0.21
4414,2024-10-11,儿童背包,童装,6,54.41,326.44,亚洲,马来西亚,吉隆坡,马来西亚 - 吉隆坡,AliExpress,VIP客户,标准配送,已完成,0.45
4415,2024-05-01,儿童背包,童装,5,44.7,223.51,欧洲,意大利,拉齐奥大区,意大利 - 拉齐奥大区,eBay,新客户,快速配送,已完成,0.24
4416,2025-02-05,儿童背包,童装,5,20.18,100.91,欧洲,德国,巴伐利亚州,德国 - 巴伐利亚州,Shopify,新客户,经济配送,已取消,0.19
4417,2025-03-11,儿童背包,童装,10,25.61,256.07,欧洲,法国,法兰西岛大区,法国 - 法兰西岛大区,独立站,新客户,经济配送,处理中,0.16
4418,2023-10-07,儿童背包,童装,27,12.5,337.48,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Shopify,新客户,经济配送,处理中,0.2
4419,2024-09-23,儿童背包,童装,12,27.87,334.45,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,eBay,老客户,标准配送,处理中,0.18
4420,2025-05-21,儿童背包,童装,1,18.45,18.45,北美,美国,俄亥俄州,美国 - 俄亥俄州,Shopify,新客户,标准配送,已取消,0.27
4421,2024-09-29,儿童背包,童装,1,53.58,53.58,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Shopify,老客户,快速配送,已完成,0.35
4422,2025-03-08,儿童背包,童装,2,15.67,31.35,南美,阿根廷,布宜诺斯艾利斯省,阿根廷 - 布宜诺斯艾利斯省,eBay,新客户,经济配送,已取消,0.41
4423,2025-04-23,儿童背包,童装,20,48.42,968.45,欧洲,意大利,坎帕尼亚大区,意大利 - 坎帕尼亚大区,eBay,老客户,标准配送,处理中,0.31
4424,2025-01-09,儿童背包,童装,20,42.24,844.7,亚洲,泰国,曼谷,泰国 - 曼谷,Shopify,VIP客户,经济配送,已发货,0.18
4425,2023-11-09,儿童背包,童装,11,49.23,541.51,北美,美国,纽约州,美国 - 纽约州,Amazon,老客户,标准配送,处理中,0.18
4426,2024-05-18,儿童背包,童装,30,25.41,762.16,欧洲,法国,新阿基坦大区,法国 - 新阿基坦大区,Shopify,老客户,标准配送,已完成,0.42
4427,2024-02-17,儿童背包,童装,16,43.87,701.86,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Amazon,VIP客户,标准配送,已取消,0.27
4428,2024-06-16,儿童背包,童装,13,25.65,333.47,北美,美国,宾夕法尼亚州,美国 - 宾夕法尼亚州,Shopify,VIP客户,标准配送,已发货,0.23
4429,2023-11-26,儿童背包,童装,29,15.9,461.18,北美,加拿大,阿尔伯塔省,加拿大 - 阿尔伯塔省,Amazon,老客户,标准配送,已取消,0.18
4430,2025-05-19,儿童背包,童装,2,16.87,33.75,亚洲,韩国,大邱广域市,韩国 - 大邱广域市,eBay,VIP客户,标准配送,已完成,0.35
4431,2025-01-08,儿童背包,童装,21,47.61,999.91,亚洲,日本,爱知县,日本 - 爱知县,eBay,新客户,标准配送,处理中,0.29
4432,2024-08-16,儿童背包,童装,23,30.14,693.25,欧洲,德国,巴伐利亚州,德国 - 巴伐利亚州,Amazon,VIP客户,标准配送,处理中,0.24
4433,2023-12-03,儿童背包,童装,30,14.46,433.85,欧洲,意大利,拉齐奥大区,意大利 - 拉齐奥大区,独立站,新客户,标准配送,已取消,0.41
4434,2024-02-19,儿童背包,童装,9,44.78,403.01,澳洲,澳大利亚,昆士兰州,澳大利亚 - 昆士兰州,AliExpress,VIP客户,标准配送,已完成,0.23
4435,2024-11-19,儿童背包,童装,11,49.74,547.13,北美,墨西哥,普埃布拉州,墨西哥 - 普埃布拉州,Shopify,新客户,快速配送,已发货,0.19
4436,2023-09-25,儿童背包,童装,34,54.69,1859.46,北美,加拿大,魁北克省,加拿大 - 魁北克省,AliExpress,新客户,标准配送,已取消,0.43
4437,2024-04-16,儿童背包,童装,13,14.36,186.64,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Amazon,VIP客户,经济配送,处理中,0.33
4438,2024-03-23,儿童背包,童装,12,30.17,362.05,亚洲,新加坡,新加坡,新加坡 - 新加坡,Amazon,老客户,快速配送,已取消,0.23
4439,2024-02-01,儿童背包,童装,25,51.79,1294.84,南美,巴西,巴伊亚州,巴西 - 巴伊亚州,独立站,VIP客户,快速配送,已完成,0.28
4440,2024-06-19,儿童背包,童装,21,47.33,993.84,北美,美国,纽约州,美国 - 纽约州,AliExpress,新客户,快速配送,已完成,0.43
4441,2025-05-11,儿童背包,童装,26,30.29,787.48,澳洲,澳大利亚,新南威尔士州,澳大利亚 - 新南威尔士州,AliExpress,新客户,快速配送,已完成,0.34
4442,2025-01-22,儿童背包,童装,14,36.79,515.11,亚洲,新加坡,新加坡,新加坡 - 新加坡,AliExpress,老客户,标准配送,已完成,0.32
4443,2025-01-13,儿童背包,童装,8,54.31,434.47,北美,加拿大,安大略省,加拿大 - 安大略省,AliExpress,VIP客户,快速配送,处理中,0.34
4444,2024-12-05,儿童背包,童装,10,48.03,480.26,欧洲,英国,苏格兰,英国 - 苏格兰,独立站,VIP客户,标准配送,处理中,0.45
4445,2025-05-22,儿童背包,童装,20,32.16,643.17,欧洲,意大利,西西里大区,意大利 - 西西里大区,Amazon,新客户,经济配送,已取消,0.3
4446,2024-07-26,儿童背包,童装,5,47.95,239.76,南美,阿根廷,布宜诺斯艾利斯省,阿根廷 - 布宜诺斯艾利斯省,Amazon,VIP客户,经济配送,已取消,0.39
4447,2024-06-15,儿童背包,童装,2,12.18,24.35,北美,墨西哥,哈利斯科州,墨西哥 - 哈利斯科州,Shopify,新客户,标准配送,已完成,0.31
4448,2025-04-20,儿童背包,童装,16,41.95,671.21,亚洲,新加坡,新加坡,新加坡 - 新加坡,AliExpress,VIP客户,快速配送,已发货,0.32
4449,2024-06-23,儿童背包,童装,32,52.34,1674.8,北美,美国,宾夕法尼亚州,美国 - 宾夕法尼亚州,Shopify,VIP客户,标准配送,已完成,0.31
4450,2024-10-23,儿童背包,童装,24,18.59,446.23,亚洲,马来西亚,吉隆坡,马来西亚 - 吉隆坡,Shopify,新客户,经济配送,已发货,0.24
4451,2024-10-02,儿童背包,童装,21,16.08,337.65,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,独立站,新客户,经济配送,已取消,0.2
4452,2024-12-04,儿童背包,童装,17,39.78,676.29,欧洲,西班牙,马德里自治区,西班牙 - 马德里自治区,Wish,VIP客户,经济配送,已完成,0.27
4453,2024-02-15,儿童背包,童装,3,44.77,134.32,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,Shopify,VIP客户,快速配送,已发货,0.41
4454,2023-12-23,儿童背包,童装,33,18.89,623.31,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,eBay,老客户,快速配送,已取消,0.3
4455,2024-07-12,儿童背包,童装,1,47.46,47.46,澳洲,澳大利亚,南澳大利亚州,澳大利亚 - 南澳大利亚州,独立站,老客户,标准配送,已取消,0.2
4456,2024-11-06,儿童背包,童装,23,16.99,390.85,北美,加拿大,安大略省,加拿大 - 安大略省,eBay,老客户,标准配送,已取消,0.35
4457,2024-12-11,儿童背包,童装,7,18.19,127.34,亚洲,新加坡,新加坡,新加坡 - 新加坡,eBay,VIP客户,快速配送,处理中,0.2
4458,2023-11-04,儿童背包,童装,30,43.06,1291.93,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,eBay,新客户,快速配送,已发货,0.42
4459,2024-04-16,儿童背包,童装,4,27.89,111.57,欧洲,西班牙,巴伦西亚自治区,西班牙 - 巴伦西亚自治区,Amazon,VIP客户,经济配送,处理中,0.19
4460,2023-09-13,儿童背包,童装,35,36.36,1272.7,欧洲,法国,奥弗涅-罗纳-阿尔卑斯大区,法国 - 奥弗涅-罗纳-阿尔卑斯大区,AliExpress,新客户,经济配送,处理中,0.26
4461,2025-06-23,儿童背包,童装,18,33.14,596.57,欧洲,西班牙,加泰罗尼亚自治区,西班牙 - 加泰罗尼亚自治区,Shopify,老客户,经济配送,已发货,0.3
4462,2024-11-06,儿童背包,童装,19,26.97,512.51,欧洲,英国,苏格兰,英国 - 苏格兰,Wish,VIP客户,经济配送,已完成,0.28
4463,2025-06-20,儿童背包,童装,3,17.49,52.47,南美,巴西,圣保罗州,巴西 - 圣保罗州,eBay,老客户,标准配送,已完成,0.35
4464,2025-05-05,儿童背包,童装,3,22.29,66.88,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,Amazon,新客户,快速配送,处理中,0.21
4465,2025-06-15,儿童背包,童装,2,23.19,46.37,亚洲,泰国,清迈府,泰国 - 清迈府,Wish,老客户,经济配送,已完成,0.2
4466,2023-12-13,儿童背包,童装,24,17.42,418.14,欧洲,英国,苏格兰,英国 - 苏格兰,Amazon,VIP客户,快速配送,已发货,0.31
4467,2024-06-17,儿童背包,童装,23,48.98,1126.65,北美,加拿大,安大略省,加拿大 - 安大略省,AliExpress,VIP客户,快速配送,已发货,0.33
4468,2023-11-08,儿童背包,童装,8,32.64,261.13,北美,墨西哥,新莱昂州,墨西哥 - 新莱昂州,Wish,老客户,经济配送,已发货,0.29
4469,2024-01-13,儿童背包,童装,4,54.46,217.84,澳洲,新西兰,坎特伯雷大区,新西兰 - 坎特伯雷大区,Wish,新客户,标准配送,已取消,0.34
4470,2025-01-02,儿童背包,童装,1,38.54,38.54,澳洲,澳大利亚,西澳大利亚州,澳大利亚 - 西澳大利亚州,Amazon,老客户,标准配送,已发货,0.17
4471,2024-10-25,儿童背包,童装,18,24.97,449.44,澳洲,澳大利亚,南澳大利亚州,澳大利亚 - 南澳大利亚州,Amazon,新客户,快速配送,处理中,0.45
4472,2024-10-14,儿童背包,童装,24,46.57,1117.68,南美,智利,圣地亚哥首都大区,智利 - 圣地亚哥首都大区,Amazon,新客户,标准配送,已取消,0.17
4473,2024-04-05,儿童背包,童装,19,23.46,445.8,北美,美国,伊利诺伊州,美国 - 伊利诺伊州,独立站,老客户,快速配送,已完成,0.28
4474,2024-12-04,儿童背包,童装,1,12.67,12.67,欧洲,英国,威尔士,英国 - 威尔士,独立站,VIP客户,经济配送,已发货,0.41
4475,2024-04-19,儿童背包,童装,18,43.11,776.02,亚洲,日本,埼玉县,日本 - 埼玉县,Amazon,VIP客户,经济配送,已发货,0.32
4476,2024-03-17,儿童背包,童装,23,14.49,333.32,欧洲,英国,威尔士,英国 - 威尔士,Shopify,老客户,经济配送,已发货,0.44
4477,2025-01-01,儿童背包,童装,16,43.66,698.59,欧洲,英国,北爱尔兰,英国 - 北爱尔兰,Amazon,老客户,快速配送,处理中,0.18
4478,2024-03-20,儿童背包,童装,7,43.97,307.8,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Shopify,老客户,快速配送,已取消,0.17
4479,2025-06-01,儿童背包,童装,28,44.92,1257.72,欧洲,英国,英格兰,英国 - 英格兰,Amazon,VIP客户,标准配送,已取消,0.36
4480,2023-11-07,儿童背包,童装,19,26.29,499.56,欧洲,英国,英格兰,英国 - 英格兰,Wish,新客户,快速配送,已发货,0.37
4481,2024-02-03,儿童背包,童装,11,21.91,240.96,北美,加拿大,马尼托巴省,加拿大 - 马尼托巴省,Amazon,老客户,标准配送,已发货,0.3
4482,2025-04-30,儿童背包,童装,21,21.08,442.72,欧洲,意大利,伦巴第大区,意大利 - 伦巴第大区,Wish,VIP客户,标准配送,已完成,0.42
4483,2024-05-12,儿童背包,童装,15,13.94,209.08,欧洲,英国,英格兰,英国 - 英格兰,Shopify,新客户,快速配送,已取消,0.44
4484,2024-05-24,儿童背包,童装,5,24.84,124.19,欧洲,西班牙,安达卢西亚自治区,西班牙 - 安达卢西亚自治区,Shopify,新客户,标准配送,处理中,0.41
4485,2024-06-16,儿童背包,童装,2,52.64,105.27,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,独立站,VIP客户,标准配送,已取消,0.39
4486,2024-10-17,儿童背包,童装,20,39.34,786.73,亚洲,韩国,首尔特别市,韩国 - 首尔特别市,Shopify,新客户,经济配送,已完成,0.34
4487,2024-11-23,儿童背包,童装,24,53.7,1288.72,北美,美国,佛罗里达州,美国 - 佛罗里达州,独立站,VIP客户,经济配送,处理中,0.15
4488,2025-01-24,儿童背包,童装,4,36.44,145.76,欧洲,意大利,坎帕尼亚大区,意大利 - 坎帕尼亚大区,独立站,老客户,快速配送,处理中,0.44
4489,2024-10-23,儿童背包,童装,24,41.97,1007.33,亚洲,泰国,曼谷,泰国 - 曼谷,AliExpress,老客户,快速配送,处理中,0.45
4490,2023-08-27,儿童背包,童装,23,39.34,904.85,欧洲,德国,巴登-符腾堡州,德国 - 巴登-符腾堡州,AliExpress,VIP客户,快速配送,已取消,0.3
4491,2024-05-06,儿童背包,童装,1,36.25,36.25,北美,美国,加利福尼亚州,美国 - 加利福尼亚州,Amazon,VIP客户,快速配送,已取消,0.39
